Case,Activity,Timestamp,Resource,label
1316,Check for completeness,2023-12-14 21:28:07.085,Clerk-000004,
1316,Perform checks_73ZAyTv_20231214213844781000,2023-12-14 21:38:44.781,Clerk-000005,polluted Label(Activity:'Perform checks')
1316,Make decision_63zRImb_20231214214133311000,2023-12-14 21:41:33.311,Manager-000002,polluted Label(Activity:'Make decision')
1316,Notify accept,2023-12-14 21:51:23.207,Manager-000003,
1316,Deliver card,2023-12-14 22:01:46.240,Manager-000005,
1316,EVENT 13 END,2023-12-14 22:04:46.881,,
1317,Check for completeness,2023-12-14 21:06:00.039,Clerk-000005,
1317,New online application received,2023-12-14 21:06:00.039,,
1317,Perform checks_30sBGRQ_20231214211227243000,2023-12-14 21:12:27.243,Clerk-000003,polluted Label(Activity:'Perform checks')
1317,Make decision_60BjxpE_20231214211422482000,2023-12-14 21:14:22.482,Manager-000006,polluted Label(Activity:'Make decision')
1317,Notify accept,2023-12-14 21:18:06.180,Manager-000003,
1317,Deliver card,2023-12-14 21:20:28.257,Manager-000004,
1317,EVENT 13 END,2023-12-14 21:22:00.095,,
1318,Check for completeness,2023-12-14 21:15:20.112,Clerk-000001,
1318,New online application received,2023-12-14 21:15:20.112,,
1318,Perform checks,2023-12-14 21:28:43.013,Clerk-000006,
1318,Make decision,2023-12-14 21:29:45.473,Manager-000001,
1318,notify reject,2023-12-14 21:42:00.934,Manager-000006,
1318,time out,2023-12-14 21:58:12.338,,
1318,EVENT 13 END,2023-12-14 21:58:22.338,,
1319,Check for completeness,2023-12-14 21:47:00.836,Clerk-000003,
1319,New online application received,2023-12-14 21:47:00.836,,
1319,Perform checks_79kJMss_20231214215607977000,2023-12-14 21:56:07.977,Clerk-000002,polluted Label(Activity:'Perform checks')
1319,Make decision_56oIatE_20231214215710430000,2023-12-14 21:57:10.430,Manager-000004,polluted Label(Activity:'Make decision')
1319,notify reject,2023-12-14 22:10:42.782,Manager-000001,
1319,time out,2023-12-14 22:11:50.472,,
1319,EVENT 13 END,2023-12-14 22:12:00.472,,
132,Check for completeness,2023-10-06 01:47:12.596,Clerk-000006,
132,New online application received,2023-10-06 01:47:12.596,,
132,Perform checks,2023-10-06 02:00:59.375,Clerk-000003,
132,Make decision,2023-10-06 02:01:11.287,Manager-000006,
132,notify reject,2023-10-06 02:10:49.421,Manager-000005,
132,time out,2023-10-06 02:18:30.947,,
132,EVENT 13 END,2023-10-06 02:18:40.947,,
1320,Check for completeness,2023-12-14 22:33:59.154,Clerk-000001,
1320,New online application received,2023-12-14 22:33:59.154,,
1320,Request info,2023-12-14 22:37:06.829,Manager-000002,
1320,info received,2023-12-14 22:52:33.635,,
1320,Check for completeness,2023-12-14 22:52:43.635,Clerk-000006,
1320,Perform checks_80MndTu_20231214225453005000,2023-12-14 22:54:53.005,Clerk-000004,polluted Label(Activity:'Perform checks')
1320,Make decision_11mKhIv_20231214225859595000,2023-12-14 22:58:59.595,Manager-000006,polluted Label(Activity:'Make decision')
1320,notify reject,2023-12-14 23:51:37.813,Manager-000005,
1320,time out,2023-12-14 23:55:42.036,,
1320,EVENT 13 END,2023-12-14 23:55:52.036,,
1321,Check for completeness,2023-12-14 22:56:31.784,Clerk-000005,
1321,New online application received,2023-12-14 22:56:31.784,,
1321,Perform checks,2023-12-14 23:03:49.935,Clerk-000002,
1321,Make decision,2023-12-14 23:13:06.514,Manager-000003,
1321,notify reject,2023-12-14 23:23:12.193,Manager-000004,
1321,time out,2023-12-14 23:36:21.991,,
1321,EVENT 13 END,2023-12-14 23:36:31.991,,
1322,Check for completeness,2023-12-14 23:03:20.681,Clerk-000003,
1322,New online application received,2023-12-14 23:03:20.681,,
1322,Perform checks,2023-12-14 23:11:57.579,Clerk-000006,
1322,Make decision,2023-12-14 23:24:50.801,Manager-000001,
1322,notify reject,2023-12-14 23:31:32.495,Manager-000002,
1322,time out,2023-12-14 23:43:03.449,,
1322,EVENT 13 END,2023-12-14 23:43:13.449,,
1323,Check for completeness,2023-12-14 23:07:38.587,Clerk-000001,
1323,New online application received,2023-12-14 23:07:38.587,,
1323,Request info,2023-12-14 23:23:00.830,Manager-000005,
1323,info received,2023-12-14 23:28:41.382,,
1323,Check for completeness,2023-12-14 23:28:51.382,Clerk-000004,
1323,Perform checks,2023-12-14 23:39:35.874,Clerk-000005,
1323,Make decision,2023-12-14 23:40:38.998,Manager-000003,
1323,Notify accept,2023-12-15 00:35:09.262,Manager-000006,
1323,Deliver card,2023-12-15 00:37:22.342,Manager-000005,
1323,EVENT 13 END,2023-12-15 00:53:57.807,,
1324,Check for completeness,2023-12-15 00:16:44.876,Clerk-000003,
1324,New online application received,2023-12-15 00:16:44.876,,
1324,Request info,2023-12-15 00:18:16.715,Manager-000001,
1324,info received,2023-12-15 00:26:10.999,,
1324,Check for completeness,2023-12-15 00:26:20.999,Clerk-000002,
1324,Perform checks,2023-12-15 00:27:18.019,Clerk-000001,
1324,Make decision,2023-12-15 00:31:34.284,Manager-000004,
1324,Notify accept,2023-12-15 00:33:59.583,Manager-000002,
1324,Deliver card,2023-12-15 01:01:16.355,Manager-000001,
1324,EVENT 13 END,2023-12-15 01:12:34.358,,
1325,Check for completeness,2023-12-15 01:34:37.252,Clerk-000006,
1325,New online application received,2023-12-15 01:34:37.252,,
1325,Perform checks,2023-12-15 01:51:24.147,Clerk-000004,
1325,Make decision,2023-12-15 02:10:14.981,Manager-000004,
1325,Notify accept,2023-12-15 02:11:28.719,Manager-000003,
1325,Deliver card,2023-12-15 02:28:58.417,Manager-000006,
1325,EVENT 13 END,2023-12-15 02:32:07.683,,
1326,Check for completeness,2023-12-15 04:26:57.625,Clerk-000005,
1326,New online application received,2023-12-15 04:26:57.625,,
1326,Perform checks,2023-12-15 04:30:01.082,Clerk-000003,
1326,Make decision,2023-12-15 04:39:09.311,Manager-000005,
1326,Notify accept,2023-12-15 04:46:02.355,Manager-000002,
1326,Deliver card,2023-12-15 04:47:08.781,Manager-000001,
1326,EVENT 13 END,2023-12-15 05:31:43.869,,
1327,Check for completeness,2023-12-15 04:59:59.696,Clerk-000002,
1327,New online application received,2023-12-15 04:59:59.696,,
1327,Perform checks,2023-12-15 05:03:01.020,Clerk-000001,
1327,Make decision,2023-12-15 05:10:23.713,Manager-000004,
1327,Notify accept,2023-12-15 05:28:16.901,Manager-000006,
1327,Deliver card,2023-12-15 05:44:22.012,Manager-000001,
1327,EVENT 13 END,2023-12-15 06:03:47.852,,
1328,Check for completeness,2023-12-15 05:05:42.930,Clerk-000006,
1328,New online application received,2023-12-15 05:05:42.930,,
1328,Request info,2023-12-15 05:59:59.229,Manager-000002,
1328,info received,2023-12-15 06:01:37.628,,
1328,Check for completeness,2023-12-15 06:01:47.628,Clerk-000003,
1328,Perform checks_38pIvJw_20231215060555549000,2023-12-15 06:05:55.549,Clerk-000005,polluted Label(Activity:'Perform checks')
1328,Make decision_33IgilS_20231215060839195000,2023-12-15 06:08:39.195,Manager-000006,polluted Label(Activity:'Make decision')
1328,Notify accept,2023-12-15 06:13:50.390,Manager-000002,
1328,Deliver card,2023-12-15 06:16:03.822,Manager-000001,
1328,EVENT 13 END,2023-12-15 06:18:48.325,,
1329,Check for completeness,2023-12-15 05:09:23.600,Clerk-000004,
1329,New online application received,2023-12-15 05:09:23.600,,
1329,Perform checks,2023-12-15 05:20:41.743,Clerk-000003,
1329,Make decision,2023-12-15 05:24:08.028,Manager-000003,
1329,notify reject,2023-12-15 05:35:07.947,Manager-000002,
1329,review request received,2023-12-15 05:36:48.347,,
1329,Check for completeness,2023-12-15 05:36:58.347,Clerk-000002,
1329,Perform checks,2023-12-15 05:45:05.951,Clerk-000004,
1329,Make decision,2023-12-15 05:55:07.355,Manager-000003,
1329,notify reject,2023-12-15 06:07:24.908,Manager-000005,
1329,review request received,2023-12-15 06:14:08.918,,
1329,Check for completeness,2023-12-15 06:14:18.918,Clerk-000002,
1329,Perform checks,2023-12-15 06:26:58.185,Clerk-000003,
1329,Make decision,2023-12-15 06:27:21.253,Manager-000006,
1329,notify reject,2023-12-15 06:30:41.859,Manager-000005,
1329,review request received,2023-12-15 06:35:34.592,,
1329,Check for completeness,2023-12-15 06:35:44.592,Clerk-000001,
1329,Perform checks,2023-12-15 06:52:28.056,Clerk-000004,
1329,Make decision,2023-12-15 07:10:44.901,Manager-000002,
1329,Notify accept,2023-12-15 07:11:16.747,Manager-000001,
1329,Deliver card,2023-12-15 07:26:39.816,Manager-000005,
1329,EVENT 13 END,2023-12-15 07:28:17.174,,
133,Check for completeness,2023-10-06 02:20:16.728,Clerk-000004,
133,New online application received,2023-10-06 02:20:16.728,,
133,Request info,2023-10-06 02:30:55.227,Manager-000004,
133,info received,2023-10-06 02:51:12.169,,
133,Check for completeness,2023-10-06 02:51:22.169,Clerk-000006,
133,Perform checks_76MzvAQ_20231006030659879000,2023-10-06 03:06:59.879,Clerk-000003,polluted Label(Activity:'Perform checks')
133,Make decision_84jQwLD_20231006030852924000,2023-10-06 03:08:52.924,Manager-000006,polluted Label(Activity:'Make decision')
133,Notify accept,2023-10-06 03:19:07.489,Manager-000005,
133,Deliver card,2023-10-06 03:19:39.143,Manager-000002,
133,EVENT 13 END,2023-10-06 03:21:49.538,,
1330,Check for completeness,2023-12-15 05:19:48.084,Clerk-000005,
1330,New online application received,2023-12-15 05:19:48.084,,
1330,Request info,2023-12-15 05:29:38.627,Manager-000005,
1330,info received,2023-12-15 05:38:27.623,,
1330,Check for completeness,2023-12-15 05:38:37.623,Clerk-000001,
1330,Request info,2023-12-15 05:43:45.203,Manager-000004,
1330,info received,2023-12-15 06:23:21.655,,
1330,Check for completeness,2023-12-15 06:23:31.655,Clerk-000006,
1330,Perform checks,2023-12-15 06:30:06.999,Clerk-000005,
1330,Make decision,2023-12-15 06:37:43.623,Manager-000002,
1330,Notify accept,2023-12-15 06:45:40.236,Manager-000004,
1330,Deliver card,2023-12-15 06:47:25.058,Manager-000005,
1330,EVENT 13 END,2023-12-15 06:51:13.853,,
1331,Check for completeness,2023-12-15 06:09:01.039,Clerk-000001,
1331,New online application received,2023-12-15 06:09:01.039,,
1331,Perform checks,2023-12-15 06:17:13.915,Clerk-000004,
1331,Make decision,2023-12-15 06:25:47.674,Manager-000003,
1331,Notify accept,2023-12-15 06:41:33.868,Manager-000001,
1331,Deliver card,2023-12-15 06:47:17.729,Manager-000006,
1331,EVENT 13 END,2023-12-15 06:59:13.555,,
1332,Check for completeness,2023-12-15 06:53:03.126,Clerk-000002,
1332,New online application received,2023-12-15 06:53:03.126,,
1332,Perform checks,2023-12-15 06:58:01.419,Clerk-000003,
1332,Make decision,2023-12-15 07:08:57.807,Manager-000003,
1332,notify reject,2023-12-15 07:11:27.041,Manager-000004,
1332,time out,2023-12-15 07:13:46.668,,
1332,EVENT 13 END,2023-12-15 07:13:56.668,,
1333,Check for completeness,2023-12-15 07:38:14.566,Clerk-000006,
1333,New online application received,2023-12-15 07:38:14.566,,
1333,Request info,2023-12-15 07:44:25.942,Manager-000006,
1333,info received,2023-12-15 09:01:46.044,,
1333,Check for completeness,2023-12-15 09:01:56.044,Clerk-000002,
1333,Request info,2023-12-15 09:04:17.947,Manager-000004,
1333,info received,2023-12-15 09:17:37.150,,
1333,Check for completeness,2023-12-15 09:17:47.150,Clerk-000004,
1333,Request info,2023-12-15 09:19:37.034,Manager-000001,
1333,info received,2023-12-15 09:27:01.807,,
1333,Check for completeness,2023-12-15 09:27:11.807,Clerk-000001,
1333,Request info,2023-12-15 09:30:29.638,Manager-000005,
1333,info received,2023-12-15 09:37:23.609,,
1333,Check for completeness,2023-12-15 09:37:33.609,Clerk-000002,
1333,Request info,2023-12-15 09:40:42.330,Manager-000002,
1333,info received,2023-12-15 09:57:57.697,,
1333,Check for completeness,2023-12-15 09:58:07.697,Clerk-000003,
1333,Perform checks,2023-12-15 10:13:14.933,Clerk-000005,
1333,Make decision,2023-12-15 10:23:43.324,Manager-000005,
1333,Notify accept,2023-12-15 10:26:20.708,Manager-000002,
1333,Deliver card,2023-12-15 10:30:24.252,Manager-000006,
1333,EVENT 13 END,2023-12-15 10:35:40.427,,
1334,Check for completeness,2023-12-15 07:58:57.529,Clerk-000005,
1334,New online application received,2023-12-15 07:58:57.529,,
1334,Request info,2023-12-15 08:17:56.000,Manager-000002,
1334,info received,2023-12-15 08:19:53.836,,
1334,Check for completeness,2023-12-15 08:20:03.836,Clerk-000001,
1334,Request info,2023-12-15 08:59:09.316,Manager-000003,
1334,info received,2023-12-15 09:07:30.667,,
1334,Check for completeness,2023-12-15 09:07:40.667,Clerk-000003,
1334,Perform checks,2023-12-15 09:23:52.193,Clerk-000005,
1334,Make decision,2023-12-15 09:45:09.793,Manager-000006,
1334,notify reject,2023-12-15 10:06:12.259,Manager-000003,
1334,time out,2023-12-15 10:11:44.409,,
1334,EVENT 13 END,2023-12-15 10:11:54.409,,
1335,Check for completeness,2023-12-15 09:22:19.138,Clerk-000006,
1335,New online application received,2023-12-15 09:22:19.138,,
1335,Perform checks,2023-12-15 10:01:47.127,Clerk-000001,
1335,Make decision,2023-12-15 10:12:16.455,Manager-000004,
1335,Notify accept,2023-12-15 10:14:42.192,Manager-000001,
1335,Deliver card,2023-12-15 10:48:56.701,Manager-000002,
1335,EVENT 13 END,2023-12-15 10:55:04.903,,
1336,Check for completeness,2023-12-15 09:54:20.523,Clerk-000004,
1336,New online application received,2023-12-15 09:54:20.523,,
1336,Perform checks,2023-12-15 10:01:48.129,Clerk-000002,
1336,Make decision,2023-12-15 10:30:48.511,Manager-000003,
1336,notify reject,2023-12-15 10:31:30.891,Manager-000004,
1336,time out,2023-12-15 10:40:01.048,,
1336,EVENT 13 END,2023-12-15 10:40:11.048,,
1337,Check for completeness,2023-12-15 10:45:26.972,Clerk-000006,
1337,New online application received,2023-12-15 10:45:26.972,,
1337,Request info,2023-12-15 10:46:37.812,Manager-000005,
1337,info received,2023-12-15 11:24:01.589,,
1337,Check for completeness,2023-12-15 11:24:11.589,Clerk-000006,
1337,Request info,2023-12-15 11:30:24.819,Manager-000002,
1337,info received,2023-12-15 11:42:02.799,,
1337,Check for completeness,2023-12-15 11:42:12.799,Clerk-000004,
1337,Perform checks,2023-12-15 11:46:38.721,Clerk-000003,
1337,Make decision,2023-12-15 11:58:35.411,Manager-000003,
1337,Notify accept,2023-12-15 12:04:34.602,Manager-000001,
1337,Deliver card,2023-12-15 12:31:11.622,Manager-000004,
1337,EVENT 13 END,2023-12-15 12:38:56.510,,
1338,Check for completeness,2023-12-15 11:10:14.484,Clerk-000004,
1338,New online application received,2023-12-15 11:10:14.484,,
1338,Perform checks,2023-12-15 11:27:18.708,Clerk-000005,
1338,Make decision,2023-12-15 11:39:57.893,Manager-000005,
1338,notify reject,2023-12-15 11:51:44.233,Manager-000002,
1338,time out,2023-12-15 12:04:40.417,,
1338,EVENT 13 END,2023-12-15 12:04:50.417,,
1339,Check for completeness,2023-12-15 11:10:49.438,Clerk-000001,
1339,New online application received,2023-12-15 11:10:49.438,,
1339,Perform checks,2023-12-15 11:29:36.412,Clerk-000002,
1339,Make decision,2023-12-15 11:41:36.212,Manager-000003,
1339,notify reject,2023-12-15 11:47:50.448,Manager-000006,
1339,review request received,2023-12-15 11:51:26.572,,
1339,Check for completeness,2023-12-15 11:51:36.572,Clerk-000001,
1339,Perform checks,2023-12-15 12:20:35.063,Clerk-000006,
1339,Make decision,2023-12-15 12:43:26.517,Manager-000006,
1339,Notify accept,2023-12-15 12:56:48.743,Manager-000003,
1339,Deliver card,2023-12-15 12:58:30.387,Manager-000002,
1339,EVENT 13 END,2023-12-15 13:01:35.828,,
134,Check for completeness,2023-10-06 02:38:57.585,Clerk-000001,
134,New online application received,2023-10-06 02:38:57.585,,
134,Request info,2023-10-06 02:57:21.538,Manager-000001,
134,info received,2023-10-06 03:07:07.988,,
134,Check for completeness,2023-10-06 03:07:17.988,Clerk-000005,
134,Perform checks,2023-10-06 03:16:27.267,Clerk-000002,
134,Make decision,2023-10-06 03:20:26.542,Manager-000003,
134,notify reject,2023-10-06 03:59:45.192,Manager-000004,
134,review request received,2023-10-06 04:08:39.943,,
134,Check for completeness,2023-10-06 04:08:49.943,Clerk-000004,
134,Perform checks,2023-10-06 04:20:47.392,Clerk-000001,
134,Make decision,2023-10-06 04:22:47.781,Manager-000001,
134,notify reject,2023-10-06 04:31:29.414,Manager-000006,
134,review request received,2023-10-06 04:39:18.090,,
134,Check for completeness,2023-10-06 04:39:28.090,Clerk-000003,
134,Perform checks,2023-10-06 04:47:34.118,Clerk-000002,
134,Make decision,2023-10-06 04:50:01.319,Manager-000002,
134,notify reject,2023-10-06 04:50:04.120,Manager-000003,
134,time out,2023-10-06 05:05:38.775,,
134,EVENT 13 END,2023-10-06 05:05:48.775,,
1340,Check for completeness,2023-12-15 11:12:51.091,Clerk-000003,
1340,New online application received,2023-12-15 11:12:51.091,,
1340,Perform checks,2023-12-15 11:13:33.757,Clerk-000005,
1340,Make decision,2023-12-15 11:19:09.158,Manager-000003,
1340,Notify accept,2023-12-15 11:27:45.608,Manager-000006,
1340,Deliver card,2023-12-15 11:28:56.456,Manager-000004,
1340,EVENT 13 END,2023-12-15 11:31:22.714,,
1341,Check for completeness,2023-12-15 11:14:03.569,Clerk-000002,
1341,New online application received,2023-12-15 11:14:03.569,,
1341,Perform checks,2023-12-15 11:26:16.769,Clerk-000003,
1341,Make decision,2023-12-15 11:29:35.148,Manager-000001,
1341,notify reject,2023-12-15 11:50:15.735,Manager-000004,
1341,time out,2023-12-15 11:50:57.497,,
1341,EVENT 13 END,2023-12-15 11:51:07.497,,
1342,Check for completeness,2023-12-15 12:46:44.045,Clerk-000005,
1342,New online application received,2023-12-15 12:46:44.045,,
1342,Perform checks,2023-12-15 12:53:02.716,Clerk-000002,
1342,Make decision,2023-12-15 12:56:31.217,Manager-000005,
1342,Notify accept,2023-12-15 13:16:16.083,Manager-000001,
1342,Deliver card,2023-12-15 13:16:24.282,Manager-000004,
1342,EVENT 13 END,2023-12-15 13:20:55.666,,
1343,Check for completeness,2023-12-15 13:08:35.668,Clerk-000004,
1343,New online application received,2023-12-15 13:08:35.668,,
1343,Perform checks,2023-12-15 13:16:04.733,Clerk-000003,
1343,Make decision,2023-12-15 13:30:14.155,Manager-000006,
1343,notify reject,2023-12-15 14:03:27.474,Manager-000001,
1343,review request received,2023-12-15 14:03:55.456,,
1343,Check for completeness,2023-12-15 14:04:05.456,Clerk-000003,
1343,Request info,2023-12-15 14:04:37.864,Manager-000004,
1343,info received,2023-12-15 14:16:58.421,,
1343,Check for completeness,2023-12-15 14:17:08.421,Clerk-000003,
1343,Request info,2023-12-15 14:19:07.718,Manager-000002,
1343,info received,2023-12-15 14:26:28.346,,
1343,Check for completeness,2023-12-15 14:26:38.346,Clerk-000006,
1343,Request info,2023-12-15 14:38:43.674,Manager-000006,
1343,info received,2023-12-15 14:40:11.968,,
1343,Check for completeness,2023-12-15 14:40:21.968,Clerk-000002,
1343,Request info,2023-12-15 14:47:25.171,Manager-000001,
1343,info received,2023-12-15 15:06:42.828,,
1343,Check for completeness,2023-12-15 15:06:52.828,Clerk-000002,
1343,Request info,2023-12-15 15:26:22.062,Manager-000001,
1343,info received,2023-12-15 15:35:16.710,,
1343,Check for completeness,2023-12-15 15:35:26.710,Clerk-000004,
1343,Perform checks,2023-12-15 15:38:17.602,Clerk-000001,
1343,Make decision,2023-12-15 15:41:53.943,Manager-000002,
1343,Notify accept,2023-12-15 16:22:25.868,Manager-000003,
1343,Deliver card,2023-12-15 16:30:58.584,Manager-000001,
1343,EVENT 13 END,2023-12-15 16:35:50.280,,
1344,Check for completeness,2023-12-15 13:34:31.859,Clerk-000001,
1344,New online application received,2023-12-15 13:34:31.859,,
1344,Perform checks,2023-12-15 13:46:40.387,Clerk-000002,
1344,Make decision,2023-12-15 13:48:54.473,Manager-000002,
1344,notify reject,2023-12-15 13:50:41.674,Manager-000005,
1344,time out,2023-12-15 13:59:29.609,,
1344,EVENT 13 END,2023-12-15 13:59:39.609,,
1345,Check for completeness,2023-12-15 13:40:53.857,Clerk-000006,
1345,New online application received,2023-12-15 13:40:53.857,,
1345,Perform checks,2023-12-15 13:44:56.708,Clerk-000005,
1345,Make decision,2023-12-15 13:48:25.528,Manager-000003,
1345,notify reject,2023-12-15 14:08:48.442,Manager-000005,
1345,review request received,2023-12-15 14:47:23.106,,
1345,Check for completeness,2023-12-15 14:47:33.106,Clerk-000001,
1345,Perform checks,2023-12-15 15:00:51.945,Clerk-000002,
1345,Make decision,2023-12-15 15:01:04.327,Manager-000004,
1345,notify reject,2023-12-15 15:09:43.336,Manager-000005,
1345,time out,2023-12-15 15:22:13.857,,
1345,EVENT 13 END,2023-12-15 15:22:23.857,,
1346,Check for completeness,2023-12-15 14:02:51.855,Clerk-000004,
1346,New online application received,2023-12-15 14:02:51.855,,
1346,Request info,2023-12-15 14:07:42.177,Manager-000002,
1346,info received,2023-12-15 14:07:58.878,,
1346,Check for completeness,2023-12-15 14:08:08.878,Clerk-000001,
1346,Request info,2023-12-15 14:28:34.723,Manager-000004,
1346,info received,2023-12-15 14:30:31.976,,
1346,Check for completeness,2023-12-15 14:30:41.976,Clerk-000005,
1346,Perform checks,2023-12-15 14:46:53.873,Clerk-000003,
1346,Make decision,2023-12-15 15:09:47.649,Manager-000003,
1346,notify reject,2023-12-15 15:30:14.358,Manager-000002,
1346,time out,2023-12-15 15:31:11.807,,
1346,EVENT 13 END,2023-12-15 15:31:21.807,,
1347,Check for completeness,2023-12-15 14:07:55.925,Clerk-000006,
1347,New online application received,2023-12-15 14:07:55.925,,
1347,Perform checks,2023-12-15 14:10:00.153,Clerk-000005,
1347,Make decision,2023-12-15 14:10:39.148,Manager-000006,
1347,notify reject,2023-12-15 14:20:27.235,Manager-000003,
1347,review request received,2023-12-15 14:47:57.582,,
1347,Check for completeness,2023-12-15 14:48:07.582,Clerk-000006,
1347,Request info,2023-12-15 14:53:14.066,Manager-000002,
1347,info received,2023-12-15 15:04:24.659,,
1347,Check for completeness,2023-12-15 15:04:34.659,Clerk-000001,
1347,Request info,2023-12-15 15:09:48.130,Manager-000002,
1347,info received,2023-12-15 15:23:15.656,,
1347,Check for completeness,2023-12-15 15:23:25.656,Clerk-000006,
1347,Request info,2023-12-15 15:27:20.875,Manager-000002,
1347,info received,2023-12-15 15:29:50.647,,
1347,Check for completeness,2023-12-15 15:30:00.647,Clerk-000003,
1347,Request info,2023-12-15 15:38:46.541,Manager-000003,
1347,info received,2023-12-15 15:46:17.169,,
1347,Check for completeness,2023-12-15 15:46:27.169,Clerk-000004,
1347,Perform checks,2023-12-15 16:13:47.222,Clerk-000001,
1347,Make decision,2023-12-15 16:20:30.733,Manager-000004,
1347,notify reject,2023-12-15 16:57:41.435,Manager-000003,
1347,review request received,2023-12-15 17:02:37.917,,
1347,Check for completeness,2023-12-15 17:02:47.917,Clerk-000002,
1347,Perform checks,2023-12-15 17:04:10.973,Clerk-000005,
1347,Make decision,2023-12-15 17:14:08.227,Manager-000005,
1347,Notify accept,2023-12-15 17:15:18.271,Manager-000003,
1347,Deliver card,2023-12-15 17:32:36.138,Manager-000006,
1347,EVENT 13 END,2023-12-15 17:40:42.960,,
1348,Check for completeness,2023-12-15 14:12:10.887,Clerk-000002,
1348,New online application received,2023-12-15 14:12:10.887,,
1348,Request info,2023-12-15 14:13:38.127,Manager-000001,
1348,info received,2023-12-15 14:22:32.338,,
1348,Check for completeness,2023-12-15 14:22:42.338,Clerk-000004,
1348,Request info,2023-12-15 15:25:04.278,Manager-000004,
1348,info received,2023-12-15 15:43:27.621,,
1348,Check for completeness,2023-12-15 15:43:37.621,Clerk-000006,
1348,Perform checks,2023-12-15 15:50:28.136,Clerk-000001,
1348,Make decision,2023-12-15 15:56:30.411,Manager-000004,
1348,Notify accept,2023-12-15 16:08:54.955,Manager-000003,
1348,Deliver card,2023-12-15 16:10:04.225,Manager-000005,
1348,EVENT 13 END,2023-12-15 16:23:03.558,,
1349,Check for completeness,2023-12-15 14:55:04.708,Clerk-000005,
1349,New online application received,2023-12-15 14:55:04.708,,
1349,Request info,2023-12-15 15:03:50.394,Manager-000006,
1349,info received,2023-12-15 15:21:36.500,,
1349,Check for completeness,2023-12-15 15:21:46.500,Clerk-000003,
1349,Perform checks,2023-12-15 15:22:11.121,Clerk-000001,
1349,Make decision,2023-12-15 15:26:56.570,Manager-000006,
1349,notify reject,2023-12-15 15:43:12.334,Manager-000001,
1349,time out,2023-12-15 16:11:43.712,,
1349,EVENT 13 END,2023-12-15 16:11:53.712,,
135,Check for completeness,2023-10-06 04:22:07.549,Clerk-000006,
135,New online application received,2023-10-06 04:22:07.549,,
135,Request info,2023-10-06 04:42:13.851,Manager-000005,
135,info received,2023-10-06 04:45:34.809,,
135,Check for completeness,2023-10-06 04:45:44.809,Clerk-000005,
135,Perform checks_14kclZa_20231006044920560000,2023-10-06 04:49:20.560,Clerk-000004,polluted Label(Activity:'Perform checks')
135,Make decision_16uMfei_20231006045423862000,2023-10-06 04:54:23.862,Manager-000004,polluted Label(Activity:'Make decision')
135,notify reject,2023-10-06 04:58:02.082,Manager-000001,
135,time out,2023-10-06 05:08:34.727,,
135,EVENT 13 END,2023-10-06 05:08:44.727,,
1350,Check for completeness,2023-12-15 15:01:21.031,Clerk-000006,
1350,New online application received,2023-12-15 15:01:21.031,,
1350,Request info,2023-12-15 15:16:28.973,Manager-000001,
1350,info received,2023-12-15 15:20:59.770,,
1350,Check for completeness,2023-12-15 15:21:09.770,Clerk-000005,
1350,Request info,2023-12-15 15:27:00.165,Manager-000005,
1350,info received,2023-12-15 15:38:45.950,,
1350,Check for completeness,2023-12-15 15:38:55.950,Clerk-000005,
1350,Request info,2023-12-15 15:48:55.378,Manager-000005,
1350,info received,2023-12-15 15:57:41.370,,
1350,Check for completeness,2023-12-15 15:57:51.370,Clerk-000005,
1350,Perform checks_72EuLBg_20231215164735603000,2023-12-15 16:47:35.603,Clerk-000004,polluted Label(Activity:'Perform checks')
1350,Make decision_79VALHY_20231215165122348000,2023-12-15 16:51:22.348,Manager-000005,polluted Label(Activity:'Make decision')
1350,notify reject,2023-12-15 17:00:49.523,Manager-000002,
1350,time out,2023-12-15 17:13:31.316,,
1350,EVENT 13 END,2023-12-15 17:13:41.316,,
1351,Check for completeness,2023-12-15 15:35:57.337,Clerk-000002,
1351,New online application received,2023-12-15 15:35:57.337,,
1351,Request info,2023-12-15 15:59:19.130,Manager-000003,
1351,info received,2023-12-15 16:05:26.322,,
1351,Check for completeness,2023-12-15 16:05:36.322,Clerk-000006,
1351,Request info,2023-12-15 16:06:32.292,Manager-000005,
1351,info received,2023-12-15 16:07:04.311,,
1351,Check for completeness,2023-12-15 16:07:14.311,Clerk-000003,
1351,Perform checks,2023-12-15 16:49:57.420,Clerk-000001,
1351,Make decision,2023-12-15 16:58:53.107,Manager-000001,
1351,notify reject,2023-12-15 17:00:49.615,Manager-000004,
1351,review request received,2023-12-15 17:07:57.095,,
1351,Check for completeness,2023-12-15 17:08:07.095,Clerk-000003,
1351,Perform checks,2023-12-15 17:12:03.968,Clerk-000004,
1351,Make decision,2023-12-15 17:14:57.432,Manager-000001,
1351,Notify accept,2023-12-15 17:19:44.749,Manager-000004,
1351,Deliver card,2023-12-15 17:41:59.856,Manager-000005,
1351,EVENT 13 END,2023-12-15 17:54:10.462,,
1352,Check for completeness,2023-12-15 15:50:04.008,Clerk-000003,
1352,New online application received,2023-12-15 15:50:04.008,,
1352,Request info,2023-12-15 15:53:32.210,Manager-000006,
1352,info received,2023-12-15 16:25:20.105,,
1352,Check for completeness,2023-12-15 16:25:30.105,Clerk-000002,
1352,Request info,2023-12-15 16:33:22.399,Manager-000002,
