"Case","Activity","Timestamp","Resource","Injection","org"
1091,"Check for completeness_HulsxHjJ_Clerk-000005","2023-12-01 17:11:40.883","Clerk-000005","polluted Label(Activity)","Check for completeness"
1091,"Perform checks","2023-12-01 17:34:18.887","Clerk-000002","","Perform checks"
1091,"Make decision_riSBbrCe_Manager-000006","2023-12-01 18:25:21.601","Manager-000006","polluted Label(Activity)","Make decision"
1091,"Notify accept_WJXwMdgE_Manager-000002","2023-12-01 18:49:10.982","Manager-000002","polluted Label(Activity)","Notify accept"
1091,"Deliver card_UBqvXTaS_Manager-000003","2023-12-01 18:52:03.185","Manager-000003","polluted Label(Activity)","Deliver card"
1091,"EVENT 13 END","2023-12-01 19:02:10.882","","","EVENT 13 END"
1093,"Check for completeness","2023-12-01 20:18:23.716","Clerk-000001","","Check for completeness"
1093,"New online application received","2023-12-01 20:18:23.716","","","New online application received"
1093,"Request info_GqpsExDP_Manager-000004","2023-12-01 20:19:59.524","Manager-000004","polluted Label(Activity)","Request info"
1093,"info received_PVVlTZeJ_nan","2023-12-01 20:28:22.774","","polluted Label(Activity)","info received"
1093,"Check for completeness","2023-12-01 20:28:32.774","Clerk-000004","","Check for completeness"
1093,"Perform checks_KNzLzWEj_Clerk-000006","2023-12-01 20:47:58.741","Clerk-000006","polluted Label(Activity)","Perform checks"
1093,"Make decision","2023-12-01 20:55:51.167","Manager-000001","","Make decision"
1093,"notify reject_OCvNcJVT_Manager-000002","2023-12-01 21:06:35.720","Manager-000002","polluted Label(Activity)","notify reject"
1093,"time out","2023-12-01 21:09:47.304","","","time out"
1093,"EVENT 13 END","2023-12-01 21:09:57.304","","","EVENT 13 END"
1095,"Check for completeness","2023-12-01 21:22:43.666","Clerk-000001","","Check for completeness"
1095,"New online application received","2023-12-01 21:22:43.666","","","New online application received"
1095,"Perform checks","2023-12-01 21:25:14.664","Clerk-000004","","Perform checks"
1095,"Make decision_bVSiSaDH_Manager-000003","2023-12-01 21:32:29.480","Manager-000003","polluted Label(Activity)","Make decision"
1095,"notify reject","2023-12-01 21:53:07.642","Manager-000002","","notify reject"
1095,"time out","2023-12-01 22:33:45.627","","","time out"
1095,"EVENT 13 END","2023-12-01 22:33:55.627","","","EVENT 13 END"
1096,"Check for completeness","2023-12-01 21:33:31.790","Clerk-000003","","Check for completeness"
1096,"New online application received","2023-12-01 21:33:31.790","","","New online application received"
1096,"Request info_YmJuBvsB_Manager-000006","2023-12-01 21:56:43.794","Manager-000006","polluted Label(Activity)","Request info"
1096,"info received_FbRSjKPl_nan","2023-12-01 21:58:17.402","","polluted Label(Activity)","info received"
1096,"Check for completeness_SOobYaxG_Clerk-000004","2023-12-01 21:58:27.402","Clerk-000004","polluted Label(Activity)","Check for completeness"
1096,"Request info","2023-12-01 22:18:16.428","Manager-000003","","Request info"
1096,"info received","2023-12-01 22:27:46.819","","","info received"
1096,"Check for completeness_NKcfzJdY_Clerk-000001","2023-12-01 22:27:56.819","Clerk-000001","polluted Label(Activity)","Check for completeness"
1096,"Perform checks_ghmNpWJd_Clerk-000002","2023-12-01 22:31:46.795","Clerk-000002","polluted Label(Activity)","Perform checks"
1096,"Make decision","2023-12-01 22:32:43.787","Manager-000001","","Make decision"
1096,"notify reject","2023-12-01 22:38:04.625","Manager-000003","","notify reject"
1096,"time out_CwjDPzxV_nan","2023-12-01 22:40:08.043","","polluted Label(Activity)","time out"
1096,"EVENT 13 END_xbdgIgon_nan","2023-12-01 22:40:18.043","","polluted Label(Activity)","EVENT 13 END"
1097,"Check for completeness","2023-12-01 21:47:46.234","Clerk-000005","","Check for completeness"
1097,"New online application received_sAhqHWvu_nan","2023-12-01 21:47:46.234","","polluted Label(Activity)","New online application received"
1097,"Request info","2023-12-01 21:50:11.395","Manager-000001","","Request info"
1097,"info received","2023-12-01 22:21:01.482","","","info received"
1097,"Check for completeness_IfyseQGZ_Clerk-000006","2023-12-01 22:21:11.482","Clerk-000006","polluted Label(Activity)","Check for completeness"
1097,"Perform checks_QMNGfpWn_Clerk-000004","2023-12-01 22:33:03.775","Clerk-000004","polluted Label(Activity)","Perform checks"
1097,"Make decision","2023-12-01 22:46:43.450","Manager-000006","","Make decision"
1097,"Notify accept","2023-12-01 22:57:59.001","Manager-000002","","Notify accept"
1097,"Deliver card","2023-12-01 23:04:03.276","Manager-000004","","Deliver card"
1097,"EVENT 13 END","2023-12-01 23:08:13.142","","","EVENT 13 END"
1098,"Check for completeness_TLufeLtI_Clerk-000005","2023-12-01 23:04:22.427","Clerk-000005","polluted Label(Activity)","Check for completeness"
1098,"New online application received_pkVRLadL_nan","2023-12-01 23:04:22.427","","polluted Label(Activity)","New online application received"
1098,"Request info","2023-12-01 23:09:55.417","Manager-000001","","Request info"
1098,"info received","2023-12-01 23:52:15.029","","","info received"
1098,"Check for completeness","2023-12-01 23:52:25.029","Clerk-000003","","Check for completeness"
1098,"Perform checks","2023-12-01 23:57:24.399","Clerk-000006","","Perform checks"
1098,"Make decision","2023-12-02 00:11:08.837","Manager-000006","","Make decision"
1098,"notify reject","2023-12-02 00:11:19.205","Manager-000002","","notify reject"
1098,"time out_rqbPbXok_nan","2023-12-02 00:13:02.935","","polluted Label(Activity)","time out"
1098,"EVENT 13 END","2023-12-02 00:13:12.935","","","EVENT 13 END"
1099,"Check for completeness","2023-12-01 23:17:17.115","Clerk-000003","","Check for completeness"
1099,"New online application received_YPRmHQGl_nan","2023-12-01 23:17:17.115","","polluted Label(Activity)","New online application received"
1099,"Request info_yxXHZgSU_Manager-000003","2023-12-01 23:27:48.514","Manager-000003","polluted Label(Activity)","Request info"
1099,"info received","2023-12-01 23:46:08.384","","","info received"
1099,"Check for completeness_hmNSrfSV_Clerk-000001","2023-12-01 23:46:18.384","Clerk-000001","polluted Label(Activity)","Check for completeness"
1099,"Request info_SqgaNAKJ_Manager-000005","2023-12-01 23:59:58.930","Manager-000005","polluted Label(Activity)","Request info"
1099,"info received_OzcdRElx_nan","2023-12-02 00:02:27.921","","polluted Label(Activity)","info received"
1099,"Check for completeness_hBIgGxLu_Clerk-000003","2023-12-02 00:02:37.921","Clerk-000003","polluted Label(Activity)","Check for completeness"
1099,"Perform checks","2023-12-02 00:03:02.518","Clerk-000004","","Perform checks"
1099,"Make decision_kyUDEfGG_Manager-000001","2023-12-02 00:11:03.038","Manager-000001","polluted Label(Activity)","Make decision"
1099,"notify reject","2023-12-02 00:18:34.161","Manager-000002","","notify reject"
1099,"review request received","2023-12-02 00:20:14.803","","","review request received"
1099,"Check for completeness_bHUEjaTG_Clerk-000002","2023-12-02 00:20:24.803","Clerk-000002","polluted Label(Activity)","Check for completeness"
1099,"Request info","2023-12-02 00:46:57.184","Manager-000001","","Request info"
1099,"info received","2023-12-04 01:05:42.925","","","info received"
1099,"Check for completeness","2023-12-04 01:05:52.925","Clerk-000003","","Check for completeness"
1099,"Perform checks","2023-12-04 01:16:19.566","Clerk-000004","","Perform checks"
1099,"Make decision","2023-12-04 01:17:11.227","Manager-000002","","Make decision"
1099,"Notify accept","2023-12-04 02:00:48.196","Manager-000004","","Notify accept"
1099,"Deliver card","2023-12-04 02:03:54.036","Manager-000006","","Deliver card"
1099,"EVENT 13 END","2023-12-04 02:04:13.531","","","EVENT 13 END"
1100,"Check for completeness","2023-12-01 23:18:35.696","Clerk-000001","","Check for completeness"
1100,"New online application received","2023-12-01 23:18:35.696","","","New online application received"
1100,"Request info_oCdYDntc_Manager-000005","2023-12-01 23:19:08.883","Manager-000005","polluted Label(Activity)","Request info"
1100,"info received","2023-12-01 23:35:07.668","","","info received"
1100,"Check for completeness","2023-12-01 23:35:17.668","Clerk-000004","","Check for completeness"
1100,"Request info","2023-12-01 23:58:43.840","Manager-000004","","Request info"
1100,"info received","2023-12-02 00:18:56.530","","","info received"
1100,"Check for completeness_IHxhTFVf_Clerk-000003","2023-12-02 00:19:06.530","Clerk-000003","polluted Label(Activity)","Check for completeness"
1100,"Perform checks_OzRTNnwP_Clerk-000005","2023-12-02 00:23:13.994","Clerk-000005","polluted Label(Activity)","Perform checks"
1100,"Make decision","2023-12-02 00:38:07.438","Manager-000005","","Make decision"
1100,"notify reject","2023-12-02 00:54:41.460","Manager-000004","","notify reject"
1100,"time out_aYEYOjML_nan","2023-12-02 00:57:25.501","","polluted Label(Activity)","time out"
1100,"EVENT 13 END","2023-12-02 00:57:35.501","","","EVENT 13 END"
1101,"Check for completeness_ttbzQOlH_Clerk-000002","2023-12-01 23:21:36.522","Clerk-000002","polluted Label(Activity)","Check for completeness"
1101,"New online application received_JKUTzqOH_nan","2023-12-01 23:21:36.522","","polluted Label(Activity)","New online application received"
1101,"Perform checks_PRcLRzhy_Clerk-000006","2023-12-01 23:31:50.095","Clerk-000006","polluted Label(Activity)","Perform checks"
1101,"Make decision","2023-12-01 23:38:51.026","Manager-000006","","Make decision"
1101,"notify reject","2023-12-01 23:55:39.579","Manager-000002","","notify reject"
1101,"review request received","2023-12-01 23:57:27.160","","","review request received"
1101,"Check for completeness_kTuFQDjS_Clerk-000005","2023-12-01 23:57:37.160","Clerk-000005","polluted Label(Activity)","Check for completeness"
1101,"Perform checks_PuVImbDY_Clerk-000001","2023-12-02 00:09:44.298","Clerk-000001","polluted Label(Activity)","Perform checks"
1101,"Make decision","2023-12-02 00:21:35.458","Manager-000003","","Make decision"
1101,"notify reject","2023-12-04 01:01:17.321","Manager-000005","","notify reject"
1101,"time out","2023-12-04 01:06:09.315","","","time out"
1101,"EVENT 13 END","2023-12-04 01:06:19.315","","","EVENT 13 END"
1102,"Check for completeness_VwGZxtAX_Clerk-000005","2023-12-01 23:41:30.241","Clerk-000005","polluted Label(Activity)","Check for completeness"
1102,"New online application received","2023-12-01 23:41:30.241","","","New online application received"
1102,"Perform checks_BDlnghHo_Clerk-000002","2023-12-01 23:54:47.252","Clerk-000002","polluted Label(Activity)","Perform checks"
1102,"Make decision","2023-12-02 00:05:39.417","Manager-000003","","Make decision"
1102,"Notify accept","2023-12-02 00:16:11.205","Manager-000005","","Notify accept"
1102,"Deliver card","2023-12-02 00:16:28.698","Manager-000006","","Deliver card"
1102,"EVENT 13 END","2023-12-02 00:33:07.033","","","EVENT 13 END"
1103,"Check for completeness_GkMGDPpE_Clerk-000004","2023-12-02 00:54:36.053","Clerk-000004","polluted Label(Activity)","Check for completeness"
1103,"New online application received","2023-12-02 00:54:36.053","","","New online application received"
1103,"Request info","2023-12-02 00:56:19.707","Manager-000002","","Request info"
1103,"info received_DvXkOfSV_nan","2023-12-04 01:00:37.593","","polluted Label(Activity)","info received"
1103,"Check for completeness","2023-12-04 01:00:47.593","Clerk-000001","","Check for completeness"
1103,"Perform checks","2023-12-04 01:15:33.445","Clerk-000002","","Perform checks"
1103,"Make decision_zEGaQumm_Manager-000003","2023-12-04 01:20:27.141","Manager-000003","polluted Label(Activity)","Make decision"
1103,"notify reject","2023-12-04 01:25:03.012","Manager-000001","","notify reject"
1103,"time out","2023-12-04 01:25:10.143","","","time out"
1103,"EVENT 13 END_VrZroWOp_nan","2023-12-04 01:25:20.143","","polluted Label(Activity)","EVENT 13 END"
1104,"Check for completeness","2023-12-02 00:54:47.236","Clerk-000006","","Check for completeness"
1104,"New online application received","2023-12-02 00:54:47.236","","","New online application received"
1104,"Request info_CQoCnnlO_Manager-000006","2023-12-04 01:00:54.756","Manager-000006","polluted Label(Activity)","Request info"
1104,"info received","2023-12-04 01:09:49.445","","","info received"
1104,"Check for completeness_fEcGeXPz_Clerk-000005","2023-12-04 01:09:59.445","Clerk-000005","polluted Label(Activity)","Check for completeness"
1104,"Request info_oVuoHeQr_Manager-000004","2023-12-04 01:16:39.566","Manager-000004","polluted Label(Activity)","Request info"
1104,"info received","2023-12-04 01:40:40.076","","","info received"
1104,"Check for completeness","2023-12-04 01:40:50.076","Clerk-000001","","Check for completeness"
1104,"Perform checks_CkdLnrzz_Clerk-000003","2023-12-04 01:42:05.086","Clerk-000003","polluted Label(Activity)","Perform checks"
1104,"Make decision","2023-12-04 01:44:12.355","Manager-000006","","Make decision"
1104,"Notify accept","2023-12-04 01:56:22.673","Manager-000003","","Notify accept"
1104,"Deliver card","2023-12-04 02:03:25.582","Manager-000005","","Deliver card"
1104,"EVENT 13 END","2023-12-04 02:04:37.576","","","EVENT 13 END"
1106,"Check for completeness","2023-12-04 02:31:18.798","Clerk-000002","","Check for completeness"
1106,"New online application received","2023-12-04 02:31:18.798","","","New online application received"
1106,"Perform checks","2023-12-04 02:40:42.311","Clerk-000001","","Perform checks"
1106,"Make decision_BVAObFvm_Manager-000004","2023-12-04 02:56:26.509","Manager-000004","polluted Label(Activity)","Make decision"
1106,"notify reject_rTnXTbtC_Manager-000002","2023-12-04 03:27:10.491","Manager-000002","polluted Label(Activity)","notify reject"
1106,"review request received_bdjSlIoO_nan","2023-12-04 03:36:08.382","","polluted Label(Activity)","review request received"
1106,"Check for completeness_OJrEtMpK_Clerk-000001","2023-12-04 03:36:18.382","Clerk-000001","polluted Label(Activity)","Check for completeness"
1106,"Request info","2023-12-04 03:41:32.250","Manager-000005","","Request info"
1106,"info received","2023-12-04 04:05:14.847","","","info received"
1106,"Check for completeness","2023-12-04 04:05:24.847","Clerk-000001","","Check for completeness"
1106,"Perform checks","2023-12-04 04:41:59.945","Clerk-000002","","Perform checks"
1106,"Make decision","2023-12-04 04:43:46.069","Manager-000001","","Make decision"
1106,"Notify accept","2023-12-04 05:07:44.578","Manager-000005","","Notify accept"
1106,"Deliver card","2023-12-04 05:32:08.340","Manager-000001","","Deliver card"
1106,"EVENT 13 END","2023-12-04 05:37:12.207","","","EVENT 13 END"
1108,"Check for completeness_WBWwHwHn_Clerk-000005","2023-12-04 03:43:25.928","Clerk-000005","polluted Label(Activity)","Check for completeness"
1108,"New online application received_ZJNvRoNw_nan","2023-12-04 03:43:25.928","","polluted Label(Activity)","New online application received"
1108,"Perform checks","2023-12-04 03:50:51.743","Clerk-000003","","Perform checks"
1108,"Make decision","2023-12-04 03:56:02.562","Manager-000002","","Make decision"
1108,"Notify accept_pxavQQTj_Manager-000001","2023-12-04 04:06:11.151","Manager-000001","polluted Label(Activity)","Notify accept"
1108,"Deliver card","2023-12-04 04:07:42.806","Manager-000004","","Deliver card"
1108,"EVENT 13 END_LrnfyTZi_nan","2023-12-04 04:14:53.558","","polluted Label(Activity)","EVENT 13 END"
1112,"Check for completeness","2023-12-04 05:53:17.967","Clerk-000005","","Check for completeness"
1112,"New online application received","2023-12-04 05:53:17.967","","","New online application received"
1112,"Perform checks_NpPNdOME_Clerk-000001","2023-12-04 05:54:54.044","Clerk-000001","polluted Label(Activity)","Perform checks"
1112,"Make decision","2023-12-04 06:00:52.291","Manager-000003","","Make decision"
1112,"notify reject","2023-12-04 06:09:46.329","Manager-000006","","notify reject"
1112,"time out","2023-12-04 06:15:43.943","","","time out"
1112,"EVENT 13 END","2023-12-04 06:15:53.943","","","EVENT 13 END"
1114,"Check for completeness_zcMgftgK_Clerk-000002","2023-12-04 06:55:33.914","Clerk-000002","polluted Label(Activity)","Check for completeness"
1114,"New online application received","2023-12-04 06:55:33.914","","","New online application received"
1114,"Perform checks","2023-12-04 07:07:59.250","Clerk-000004","","Perform checks"
1114,"Make decision_hcspThTq_Manager-000005","2023-12-04 07:08:41.802","Manager-000005","polluted Label(Activity)","Make decision"
1114,"notify reject","2023-12-04 07:19:23.313","Manager-000002","","notify reject"
1114,"review request received_MHAZVPkK_nan","2023-12-04 07:42:21.148","","polluted Label(Activity)","review request received"
1114,"Check for completeness","2023-12-04 07:42:31.148","Clerk-000003","","Check for completeness"
1114,"Perform checks","2023-12-04 07:42:37.127","Clerk-000002","","Perform checks"
1114,"Make decision_sRknKTYc_Manager-000006","2023-12-04 07:46:09.583","Manager-000006","polluted Label(Activity)","Make decision"
1114,"notify reject","2023-12-04 07:51:13.977","Manager-000005","","notify reject"
1114,"time out_UWkUdCxr_nan","2023-12-04 07:52:46.881","","polluted Label(Activity)","time out"
1114,"EVENT 13 END_yUfpukiD_nan","2023-12-04 07:52:56.881","","polluted Label(Activity)","EVENT 13 END"
1115,"Check for completeness","2023-12-04 07:03:12.883","Clerk-000001","","Check for completeness"
1115,"New online application received_rAiwCdlF_nan","2023-12-04 07:03:12.883","","polluted Label(Activity)","New online application received"
1115,"Request info","2023-12-04 07:04:24.366","Manager-000004","","Request info"
1115,"info received","2023-12-04 07:43:51.691","","","info received"
1115,"Check for completeness","2023-12-04 07:44:01.691","Clerk-000004","","Check for completeness"
1115,"Perform checks","2023-12-04 07:47:29.258","Clerk-000005","","Perform checks"
1115,"Make decision","2023-12-04 08:12:39.054","Manager-000004","","Make decision"
1115,"notify reject","2023-12-04 08:24:19.585","Manager-000005","","notify reject"
1115,"review request received_tesUfWFO_nan","2023-12-04 08:30:06.280","","polluted Label(Activity)","review request received"
1115,"Check for completeness","2023-12-04 08:30:16.280","Clerk-000002","","Check for completeness"
1115,"Request info_YxDjazpk_Manager-000001","2023-12-04 08:30:53.988","Manager-000001","polluted Label(Activity)","Request info"
1115,"info received","2023-12-04 08:56:40.467","","","info received"
1115,"Check for completeness_AKPjONzC_Clerk-000004","2023-12-04 08:56:50.467","Clerk-000004","polluted Label(Activity)","Check for completeness"
1115,"Perform checks","2023-12-04 09:10:38.046","Clerk-000001","","Perform checks"
1115,"Make decision","2023-12-04 09:16:51.811","Manager-000005","","Make decision"
1115,"Notify accept_KyFJVNqf_Manager-000004","2023-12-04 09:38:38.586","Manager-000004","polluted Label(Activity)","Notify accept"
1115,"Deliver card","2023-12-04 09:38:43.729","Manager-000005","","Deliver card"
1115,"EVENT 13 END","2023-12-04 09:45:43.202","","","EVENT 13 END"
1118,"Check for completeness","2023-12-04 08:41:56.875","Clerk-000001","","Check for completeness"
1118,"New online application received","2023-12-04 08:41:56.875","","","New online application received"
1118,"Perform checks","2023-12-04 08:46:19.154","Clerk-000002","","Perform checks"
1118,"Make decision_WRhluqeE_Manager-000004","2023-12-04 08:47:18.850","Manager-000004","polluted Label(Activity)","Make decision"
1118,"Notify accept","2023-12-04 09:06:27.967","Manager-000002","","Notify accept"
1118,"Deliver card","2023-12-04 09:41:57.067","Manager-000004","","Deliver card"
1118,"EVENT 13 END_vXWsdHKH_nan","2023-12-04 09:48:49.803","","polluted Label(Activity)","EVENT 13 END"
1119,"Check for completeness","2023-12-04 09:32:35.130","Clerk-000002","","Check for completeness"
1119,"New online application received","2023-12-04 09:32:35.130","","","New online application received"
1119,"Request info","2023-12-04 09:34:58.647","Manager-000006","","Request info"
1119,"info received_ezfcqjPc_nan","2023-12-04 09:50:37.857","","polluted Label(Activity)","info received"
1119,"Check for completeness","2023-12-04 09:50:47.857","Clerk-000003","","Check for completeness"
1119,"Request info","2023-12-04 10:11:34.508","Manager-000002","","Request info"
1119,"info received","2023-12-04 10:14:04.903","","","info received"
1119,"Check for completeness_INNrZaaQ_Clerk-000005","2023-12-04 10:14:14.903","Clerk-000005","polluted Label(Activity)","Check for completeness"
1119,"Perform checks","2023-12-04 10:19:28.809","Clerk-000006","","Perform checks"
1119,"Make decision","2023-12-04 10:29:58.776","Manager-000001","","Make decision"
1119,"Notify accept_hrtmiDyd_Manager-000005","2023-12-04 10:36:37.615","Manager-000005","polluted Label(Activity)","Notify accept"
1119,"Deliver card","2023-12-04 10:39:25.825","Manager-000004","","Deliver card"
1119,"EVENT 13 END_MXxLuOCJ_nan","2023-12-04 10:45:39.181","","polluted Label(Activity)","EVENT 13 END"
1120,"Check for completeness","2023-12-04 11:03:48.539","Clerk-000004","","Check for completeness"
1120,"New online application received","2023-12-04 11:03:48.539","","","New online application received"
1120,"Request info_GxTbdMbT_Manager-000006","2023-12-04 11:29:23.397","Manager-000006","polluted Label(Activity)","Request info"
1120,"info received","2023-12-04 11:32:27.362","","","info received"
1120,"Check for completeness_jBpZrsiT_Clerk-000001","2023-12-04 11:32:37.362","Clerk-000001","polluted Label(Activity)","Check for completeness"
1120,"Request info_zMeJbjpf_Manager-000003","2023-12-04 11:39:30.634","Manager-000003","polluted Label(Activity)","Request info"
1120,"info received","2023-12-04 11:41:15.267","","","info received"
1120,"Check for completeness","2023-12-04 11:41:25.267","Clerk-000002","","Check for completeness"
1120,"Perform checks","2023-12-04 11:43:24.511","Clerk-000003","","Perform checks"
1120,"Make decision","2023-12-04 12:08:38.189","Manager-000001","","Make decision"
1120,"notify reject_IcjjJbiP_Manager-000002","2023-12-04 12:36:57.261","Manager-000002","polluted Label(Activity)","notify reject"
1120,"review request received","2023-12-04 12:48:04.079","","","review request received"
1120,"Check for completeness","2023-12-04 12:48:14.079","Clerk-000005","","Check for completeness"
1120,"Perform checks","2023-12-04 12:50:01.828","Clerk-000006","","Perform checks"
1120,"Make decision","2023-12-04 13:21:10.398","Manager-000006","","Make decision"
1120,"notify reject","2023-12-04 13:28:34.937","Manager-000002","","notify reject"
1120,"review request received","2023-12-04 13:30:48.160","","","review request received"
1120,"Check for completeness","2023-12-04 13:30:58.160","Clerk-000004","","Check for completeness"
1120,"Perform checks_jSFuJKqN_Clerk-000002","2023-12-04 13:34:51.685","Clerk-000002","polluted Label(Activity)","Perform checks"
1120,"Make decision","2023-12-04 13:47:16.124","Manager-000003","","Make decision"
1120,"notify reject_EBIWdlMW_Manager-000005","2023-12-04 13:54:57.078","Manager-000005","polluted Label(Activity)","notify reject"
1120,"time out_omTaXRHt_nan","2023-12-04 14:03:02.661","","polluted Label(Activity)","time out"
1120,"EVENT 13 END","2023-12-04 14:03:12.661","","","EVENT 13 END"
1121,"Check for completeness","2023-12-04 11:52:49.985","Clerk-000005","","Check for completeness"
1121,"New online application received","2023-12-04 11:52:49.985","","","New online application received"
1121,"Request info","2023-12-04 12:02:49.914","Manager-000002","","Request info"
1121,"info received_lXRkDGpq_nan","2023-12-04 12:09:28.332","","polluted Label(Activity)","info received"
1121,"Check for completeness","2023-12-04 12:09:38.332","Clerk-000006","","Check for completeness"
1121,"Request info","2023-12-04 12:13:07.779","Manager-000005","","Request info"
1121,"info received","2023-12-04 12:16:29.296","","","info received"
1121,"Check for completeness","2023-12-04 12:16:39.296","Clerk-000004","","Check for completeness"
1121,"Perform checks_nXhGCJJp_Clerk-000001","2023-12-04 12:25:57.998","Clerk-000001","polluted Label(Activity)","Perform checks"
1121,"Make decision","2023-12-04 12:29:55.011","Manager-000004","","Make decision"
1121,"Notify accept","2023-12-04 12:34:00.189","Manager-000006","","Notify accept"
1121,"Deliver card","2023-12-04 12:35:33.554","Manager-000003","","Deliver card"
1121,"EVENT 13 END_drAqODtX_nan","2023-12-04 12:44:54.968","","polluted Label(Activity)","EVENT 13 END"
1122,"Check for completeness","2023-12-04 12:42:17.733","Clerk-000002","","Check for completeness"
1122,"New online application received_XDtbWZNI_nan","2023-12-04 12:42:17.733","","polluted Label(Activity)","New online application received"
1122,"Request info_nVdyRQZL_Manager-000005","2023-12-04 12:43:00.925","Manager-000005","polluted Label(Activity)","Request info"
1122,"info received_kHlNSWsl_nan","2023-12-04 12:49:05.436","","polluted Label(Activity)","info received"
1122,"Check for completeness","2023-12-04 12:49:15.436","Clerk-000003","","Check for completeness"
1122,"Request info","2023-12-04 12:55:21.158","Manager-000004","","Request info"
1122,"info received","2023-12-04 13:18:34.973","","","info received"
1122,"Check for completeness_PChSCtrz_Clerk-000002","2023-12-04 13:18:44.973","Clerk-000002","polluted Label(Activity)","Check for completeness"
1122,"Perform checks_LUoBJPql_Clerk-000005","2023-12-04 13:21:42.806","Clerk-000005","polluted Label(Activity)","Perform checks"
1122,"Make decision","2023-12-04 13:26:42.135","Manager-000001","","Make decision"
1122,"Notify accept_bNQvDTmt_Manager-000006","2023-12-04 13:46:15.448","Manager-000006","polluted Label(Activity)","Notify accept"
1122,"Deliver card","2023-12-04 13:46:26.577","Manager-000002","","Deliver card"
1122,"EVENT 13 END_pOBjSRYi_nan","2023-12-04 14:01:30.882","","polluted Label(Activity)","EVENT 13 END"
1123,"Check for completeness","2023-12-04 13:00:14.462","Clerk-000004","","Check for completeness"
1123,"New online application received","2023-12-04 13:00:14.462","","","New online application received"
1123,"Perform checks","2023-12-04 13:06:32.437","Clerk-000001","","Perform checks"
1123,"Make decision","2023-12-04 13:26:53.295","Manager-000003","","Make decision"
1123,"notify reject_osQpmMVf_Manager-000004","2023-12-04 13:36:51.865","Manager-000004","polluted Label(Activity)","notify reject"
1123,"review request received_MYYnUcBr_nan","2023-12-04 14:03:21.447","","polluted Label(Activity)","review request received"
1123,"Check for completeness_CoXxXfpr_Clerk-000005","2023-12-04 14:03:31.447","Clerk-000005","polluted Label(Activity)","Check for completeness"
1123,"Perform checks","2023-12-04 14:13:49.597","Clerk-000001","","Perform checks"
1123,"Make decision_sErWQwkD_Manager-000001","2023-12-04 14:20:59.540","Manager-000001","polluted Label(Activity)","Make decision"
1123,"notify reject","2023-12-04 14:24:59.144","Manager-000003","","notify reject"
1123,"time out","2023-12-04 14:30:25.125","","","time out"
1123,"EVENT 13 END","2023-12-04 14:30:35.125","","","EVENT 13 END"
1124,"Check for completeness","2023-12-04 13:23:07.059","Clerk-000003","","Check for completeness"
1124,"New online application received","2023-12-04 13:23:07.059","","","New online application received"
1124,"Perform checks","2023-12-04 13:31:28.231","Clerk-000006","","Perform checks"
1124,"Make decision","2023-12-04 13:35:25.704","Manager-000005","","Make decision"
1124,"Notify accept_oxmUWZHU_Manager-000001","2023-12-04 13:50:18.857","Manager-000001","polluted Label(Activity)","Notify accept"
1124,"Deliver card","2023-12-04 13:50:20.985","Manager-000006","","Deliver card"
1124,"EVENT 13 END","2023-12-04 13:56:08.575","","","EVENT 13 END"
1125,"Check for completeness","2023-12-04 15:09:00.289","Clerk-000003","","Check for completeness"
1125,"New online application received_qpLTrMEM_nan","2023-12-04 15:09:00.289","","polluted Label(Activity)","New online application received"
1125,"Perform checks","2023-12-04 15:11:24.423","Clerk-000004","","Perform checks"
1125,"Make decision","2023-12-04 15:15:45.965","Manager-000006","","Make decision"
1125,"notify reject","2023-12-04 15:23:19.247","Manager-000002","","notify reject"
1125,"time out","2023-12-04 15:37:16.294","","","time out"
1125,"EVENT 13 END","2023-12-04 15:37:26.294","","","EVENT 13 END"
1127,"Check for completeness","2023-12-04 16:46:25.535","Clerk-000005","","Check for completeness"
1127,"New online application received_hIerwXJR_nan","2023-12-04 16:46:25.535","","polluted Label(Activity)","New online application received"
1127,"Perform checks_YxLxAIoD_Clerk-000001","2023-12-04 16:48:39.716","Clerk-000001","polluted Label(Activity)","Perform checks"
1127,"Make decision_eikaFfBK_Manager-000003","2023-12-04 17:04:48.960","Manager-000003","polluted Label(Activity)","Make decision"
1127,"Notify accept","2023-12-04 17:25:17.982","Manager-000006","","Notify accept"
1127,"Deliver card","2023-12-04 17:32:11.116","Manager-000002","","Deliver card"
1127,"EVENT 13 END_aCkiwrkS_nan","2023-12-04 17:38:16.685","","polluted Label(Activity)","EVENT 13 END"
1128,"Check for completeness_GJrPjMIl_Clerk-000003","2023-12-04 18:22:52.147","Clerk-000003","polluted Label(Activity)","Check for completeness"
1128,"New online application received_LasPKOFc_nan","2023-12-04 18:22:52.147","","polluted Label(Activity)","New online application received"
1128,"Perform checks_ScLdlsvF_Clerk-000004","2023-12-04 18:26:15.987","Clerk-000004","polluted Label(Activity)","Perform checks"
1128,"Make decision","2023-12-04 18:27:44.871","Manager-000005","","Make decision"
1128,"notify reject_EEDXwgDO_Manager-000004","2023-12-04 18:39:09.886","Manager-000004","polluted Label(Activity)","notify reject"
1128,"review request received","2023-12-04 18:42:59.368","","","review request received"
1128,"Check for completeness_RZQmtger_Clerk-000006","2023-12-04 18:43:09.368","Clerk-000006","polluted Label(Activity)","Check for completeness"
