"Case","Activity","Timestamp","Resource","Injection","org"
593,"Review drinks","2024-05-30 22:20:54.864","Waiter-000003","","Review drinks"
593,"prepare drinks","2024-05-30 22:21:24.131","Barman-000003","","prepare drinks"
593,"Bring drinks","2024-05-30 22:30:00.442","Barman-000002","","Bring drinks"
593,"Review drinks","2024-05-30 22:38:48.642","Waiter-000001","","Review drinks"
593,"Prepare main course","2024-05-31 22:19:03.531","Cook-000002","","Prepare main course"
593,"Signal food complete","2024-06-03 21:48:55.162","Cook-000002","","Signal food complete"
593,"Bring food","2024-06-03 21:49:45.586","Cook helper-000002","","Bring food"
593,"Deliver to customer","2024-06-03 21:53:20.984","Waiter-000005","","Deliver to customer"
593,"EVENT 8 END","2024-06-03 21:53:58.216","","","EVENT 8 END"
594,"Take order","2024-05-30 22:30:00.000","Waiter-000004","","Take order"
594,"start","2024-05-30 22:30:00.000","","","start"
594,"Review order","2024-05-30 22:30:12.219","Waiter-000002","","Review order"
594,"prepare drinks","2024-05-30 22:30:15.246","Barman-000001","","prepare drinks"
594,"Bring drinks","2024-05-30 22:31:28.611","Barman-000003","","Bring drinks"
594,"Review drinks_Waiter-000005","2024-05-30 22:35:37.780","Waiter-000005","polluted Label(Activity)","Review drinks"
594,"Prepare main course","2024-05-31 22:32:18.668","Cook-000002","","Prepare main course"
594,"Signal food complete","2024-06-03 21:55:52.723","Cook-000003","","Signal food complete"
594,"Bring food","2024-06-03 21:58:45.695","Cook helper-000003","","Bring food"
594,"Deliver to customer","2024-06-03 22:13:30.418","Waiter-000001","","Deliver to customer"
594,"EVENT 8 END_nan","2024-06-03 22:13:36.659","","polluted Label(Activity)","EVENT 8 END"
596,"Take order","2024-05-30 23:00:00.000","Waiter-000001","","Take order"
596,"start","2024-05-30 23:00:00.000","","","start"
596,"Review order","2024-05-30 23:02:00.284","Waiter-000004","","Review order"
596,"Prepare starter_Cook helper-000002","2024-05-30 23:02:21.797","Cook helper-000002","polluted Label(Activity)","Prepare starter"
596,"prepare drinks","2024-05-30 23:02:21.797","Barman-000002","","prepare drinks"
596,"Bring drinks","2024-05-30 23:15:11.746","Barman-000001","","Bring drinks"
596,"Review drinks_Waiter-000003","2024-05-30 23:17:36.781","Waiter-000003","polluted Label(Activity)","Review drinks"
596,"Prepare main course","2024-05-31 22:45:59.260","Cook-000002","","Prepare main course"
596,"Signal food complete","2024-06-03 21:58:45.695","Cook-000003","","Signal food complete"
596,"Bring food","2024-06-03 22:03:54.155","Cook helper-000001","","Bring food"
596,"Deliver to customer_Waiter-000002","2024-06-03 22:07:18.574","Waiter-000002","polluted Label(Activity)","Deliver to customer"
596,"EVENT 8 END","2024-06-03 22:09:54.451","","","EVENT 8 END"
597,"Take order","2024-05-30 23:15:00.000","Waiter-000005","","Take order"
597,"start","2024-05-30 23:15:00.000","","","start"
597,"Review order","2024-05-30 23:19:15.029","Waiter-000001","","Review order"
597,"Prepare starter","2024-05-30 23:19:15.563","Cook helper-000003","","Prepare starter"
597,"prepare drinks","2024-05-30 23:19:15.563","Barman-000003","","prepare drinks"
597,"Bring drinks","2024-05-30 23:19:33.419","Barman-000002","","Bring drinks"
597,"Review drinks_Waiter-000004","2024-05-30 23:21:01.221","Waiter-000004","polluted Label(Activity)","Review drinks"
597,"prepare drinks_Barman-000001","2024-05-30 23:21:18.169","Barman-000001","polluted Label(Activity)","prepare drinks"
597,"Bring drinks","2024-05-30 23:23:23.295","Barman-000003","","Bring drinks"
597,"Review drinks_Waiter-000005","2024-05-30 23:28:34.382","Waiter-000005","polluted Label(Activity)","Review drinks"
597,"Signal food complete","2024-05-31 22:50:52.160","Cook-000003","","Signal food complete"
597,"Bring food","2024-05-31 22:53:42.207","Cook helper-000003","","Bring food"
597,"Deliver to customer","2024-05-31 22:54:48.321","Waiter-000005","","Deliver to customer"
597,"EVENT 8 END","2024-05-31 22:55:34.996","","","EVENT 8 END"
599,"Take order_Waiter-000004","2024-05-30 23:45:00.000","Waiter-000004","polluted Label(Activity)","Take order"
599,"start","2024-05-30 23:45:00.000","","","start"
599,"Review order","2024-05-30 23:45:50.064","Waiter-000002","","Review order"
599,"prepare drinks","2024-05-30 23:48:42.083","Barman-000003","","prepare drinks"
599,"Bring drinks","2024-05-30 23:57:33.835","Barman-000002","","Bring drinks"
599,"Review drinks","2024-05-31 00:00:08.996","Waiter-000004","","Review drinks"
599,"prepare drinks","2024-05-31 00:00:14.384","Barman-000001","","prepare drinks"
599,"Bring drinks_Barman-000003","2024-05-31 00:06:55.643","Barman-000003","polluted Label(Activity)","Bring drinks"
599,"Review drinks","2024-05-31 00:12:50.503","Waiter-000003","","Review drinks"
599,"prepare drinks","2024-05-31 00:13:52.696","Barman-000002","","prepare drinks"
599,"Bring drinks","2024-05-31 00:23:12.215","Barman-000001","","Bring drinks"
599,"Review drinks","2024-05-31 00:23:29.716","Waiter-000004","","Review drinks"
599,"Prepare main course","2024-05-31 22:54:46.796","Cook-000001","","Prepare main course"
599,"Signal food complete_Cook-000003","2024-06-03 22:34:56.330","Cook-000003","polluted Label(Activity)","Signal food complete"
599,"Bring food","2024-06-03 22:59:46.514","Cook helper-000002","","Bring food"
599,"Deliver to customer","2024-06-03 23:05:59.032","Waiter-000002","","Deliver to customer"
599,"EVENT 8 END","2024-06-03 23:08:33.231","","","EVENT 8 END"
600,"Take order","2024-05-31 00:00:00.000","Waiter-000003","","Take order"
600,"start","2024-05-31 00:00:00.000","","","start"
600,"Review order_Waiter-000005","2024-05-31 00:05:22.943","Waiter-000005","polluted Label(Activity)","Review order"
600,"prepare drinks","2024-05-31 00:07:40.637","Barman-000002","","prepare drinks"
600,"Bring drinks","2024-05-31 00:10:05.717","Barman-000001","","Bring drinks"
600,"Review drinks","2024-05-31 00:11:11.738","Waiter-000004","","Review drinks"
600,"Prepare main course_Cook-000002","2024-05-31 22:58:16.969","Cook-000002","polluted Label(Activity)","Prepare main course"
600,"Signal food complete","2024-06-03 22:47:21.608","Cook-000001","","Signal food complete"
600,"Bring food_Cook helper-000001","2024-06-03 23:22:10.161","Cook helper-000001","polluted Label(Activity)","Bring food"
600,"Deliver to customer_Waiter-000001","2024-06-03 23:24:42.385","Waiter-000001","polluted Label(Activity)","Deliver to customer"
600,"EVENT 8 END","2024-06-03 23:24:50.521","","","EVENT 8 END"
601,"Take order","2024-05-31 00:15:00.000","Waiter-000005","","Take order"
601,"start_nan","2024-05-31 00:15:00.000","","polluted Label(Activity)","start"
601,"Review order","2024-05-31 00:18:23.225","Waiter-000002","","Review order"
601,"Prepare starter_Cook helper-000002","2024-05-31 00:18:23.789","Cook helper-000002","polluted Label(Activity)","Prepare starter"
601,"prepare drinks","2024-05-31 00:18:23.789","Barman-000001","","prepare drinks"
601,"Bring drinks","2024-05-31 00:21:24.519","Barman-000003","","Bring drinks"
601,"Review drinks_Waiter-000003","2024-05-31 00:31:24.162","Waiter-000003","polluted Label(Activity)","Review drinks"
601,"Prepare main course","2024-05-31 23:15:35.100","Cook-000003","","Prepare main course"
601,"Signal food complete","2024-06-03 23:28:12.205","Cook-000003","","Signal food complete"
601,"Bring food","2024-06-03 23:32:02.502","Cook helper-000002","","Bring food"
601,"Deliver to customer","2024-06-03 23:41:50.964","Waiter-000004","","Deliver to customer"
601,"EVENT 8 END","2024-06-03 23:43:04.904","","","EVENT 8 END"
603,"Take order","2024-05-31 00:45:00.000","Waiter-000003","","Take order"
603,"start","2024-05-31 00:45:00.000","","","start"
603,"Review order","2024-05-31 00:49:39.717","Waiter-000004","","Review order"
603,"prepare drinks","2024-05-31 00:50:44.099","Barman-000001","","prepare drinks"
603,"Bring drinks","2024-05-31 00:50:49.682","Barman-000003","","Bring drinks"
603,"Review drinks","2024-05-31 00:55:12.270","Waiter-000002","","Review drinks"
603,"prepare drinks","2024-05-31 00:55:52.582","Barman-000001","","prepare drinks"
603,"Bring drinks","2024-05-31 01:03:12.910","Barman-000002","","Bring drinks"
603,"Review drinks","2024-05-31 01:06:44.515","Waiter-000005","","Review drinks"
603,"prepare drinks_Barman-000003","2024-05-31 01:07:13.142","Barman-000003","polluted Label(Activity)","prepare drinks"
603,"Bring drinks","2024-05-31 01:14:03.345","Barman-000002","","Bring drinks"
603,"Review drinks","2024-05-31 01:14:30.271","Waiter-000002","","Review drinks"
603,"Prepare main course","2024-05-31 23:19:23.306","Cook-000002","","Prepare main course"
603,"Signal food complete","2024-06-03 22:59:46.514","Cook-000003","","Signal food complete"
603,"Bring food_Cook helper-000001","2024-06-03 23:09:03.526","Cook helper-000001","polluted Label(Activity)","Bring food"
603,"Deliver to customer_Waiter-000005","2024-06-03 23:09:06.313","Waiter-000005","polluted Label(Activity)","Deliver to customer"
603,"EVENT 8 END","2024-06-03 23:09:19.622","","","EVENT 8 END"
604,"Take order_Waiter-000001","2024-05-31 01:00:00.000","Waiter-000001","polluted Label(Activity)","Take order"
604,"start","2024-05-31 01:00:00.000","","","start"
604,"Review order_Waiter-000003","2024-05-31 01:00:14.132","Waiter-000003","polluted Label(Activity)","Review order"
604,"Prepare starter","2024-05-31 01:01:00.581","Cook helper-000003","","Prepare starter"
604,"prepare drinks","2024-05-31 01:01:00.581","Barman-000003","","prepare drinks"
604,"Bring drinks","2024-05-31 01:06:20.131","Barman-000001","","Bring drinks"
604,"Review drinks","2024-05-31 01:15:49.759","Waiter-000005","","Review drinks"
604,"prepare drinks","2024-05-31 01:16:32.436","Barman-000002","","prepare drinks"
604,"Bring drinks","2024-05-31 01:16:49.241","Barman-000001","","Bring drinks"
604,"Review drinks","2024-05-31 01:20:45.664","Waiter-000003","","Review drinks"
604,"Prepare main course_Cook-000002","2024-05-31 23:28:56.387","Cook-000002","polluted Label(Activity)","Prepare main course"
604,"Signal food complete_Cook-000003","2024-06-03 23:12:08.400","Cook-000003","polluted Label(Activity)","Signal food complete"
604,"Bring food","2024-06-03 23:28:12.205","Cook helper-000003","","Bring food"
604,"Deliver to customer","2024-06-03 23:28:31.373","Waiter-000005","","Deliver to customer"
604,"EVENT 8 END_nan","2024-06-03 23:30:52.543","","polluted Label(Activity)","EVENT 8 END"
605,"Take order","2024-05-31 01:15:00.000","Waiter-000003","","Take order"
605,"start_nan","2024-05-31 01:15:00.000","","polluted Label(Activity)","start"
605,"Review order","2024-05-31 01:15:36.249","Waiter-000004","","Review order"
605,"prepare drinks","2024-05-31 01:16:00.582","Barman-000003","","prepare drinks"
605,"Bring drinks","2024-05-31 01:18:37.351","Barman-000002","","Bring drinks"
605,"Review drinks","2024-05-31 01:21:03.909","Waiter-000002","","Review drinks"
605,"Prepare main course_Cook-000003","2024-05-31 23:40:46.900","Cook-000003","polluted Label(Activity)","Prepare main course"
605,"Signal food complete","2024-06-03 23:36:02.760","Cook-000003","","Signal food complete"
605,"Bring food","2024-06-04 00:30:29.530","Cook helper-000001","","Bring food"
605,"Deliver to customer_Waiter-000004","2024-06-04 00:45:56.717","Waiter-000004","polluted Label(Activity)","Deliver to customer"
605,"EVENT 8 END","2024-06-04 00:50:27.236","","","EVENT 8 END"
606,"Take order_Waiter-000004","2024-05-31 01:30:00.000","Waiter-000004","polluted Label(Activity)","Take order"
606,"start_nan","2024-05-31 01:30:00.000","","polluted Label(Activity)","start"
606,"Review order","2024-05-31 01:31:48.758","Waiter-000005","","Review order"
606,"Prepare starter","2024-05-31 01:31:51.969","Cook helper-000002","","Prepare starter"
606,"prepare drinks","2024-05-31 01:31:51.969","Barman-000003","","prepare drinks"
606,"Bring drinks","2024-05-31 01:32:57.182","Barman-000001","","Bring drinks"
606,"Review drinks_Waiter-000001","2024-05-31 01:33:02.229","Waiter-000001","polluted Label(Activity)","Review drinks"
606,"Prepare main course","2024-06-01 00:22:34.121","Cook-000003","","Prepare main course"
606,"Signal food complete","2024-06-03 23:45:51.408","Cook-000001","","Signal food complete"
606,"Bring food_Cook helper-000002","2024-06-03 23:52:21.641","Cook helper-000002","polluted Label(Activity)","Bring food"
606,"Deliver to customer_Waiter-000004","2024-06-03 23:54:39.258","Waiter-000004","polluted Label(Activity)","Deliver to customer"
606,"EVENT 8 END","2024-06-03 23:55:04.090","","","EVENT 8 END"
607,"Take order","2024-05-31 01:45:00.000","Waiter-000003","","Take order"
607,"start","2024-05-31 01:45:00.000","","","start"
607,"Review order_Waiter-000002","2024-05-31 01:46:25.173","Waiter-000002","polluted Label(Activity)","Review order"
607,"prepare drinks","2024-05-31 01:47:01.464","Barman-000002","","prepare drinks"
607,"Bring drinks_Barman-000003","2024-05-31 01:50:48.392","Barman-000003","polluted Label(Activity)","Bring drinks"
607,"Review drinks_Waiter-000001","2024-05-31 01:51:29.198","Waiter-000001","polluted Label(Activity)","Review drinks"
607,"prepare drinks_Barman-000001","2024-05-31 01:55:13.873","Barman-000001","polluted Label(Activity)","prepare drinks"
607,"Bring drinks_Barman-000002","2024-05-31 01:55:50.704","Barman-000002","polluted Label(Activity)","Bring drinks"
607,"Review drinks","2024-05-31 01:56:40.355","Waiter-000002","","Review drinks"
607,"Prepare main course","2024-06-01 00:28:49.929","Cook-000003","","Prepare main course"
607,"Signal food complete","2024-06-03 23:48:23.730","Cook-000002","","Signal food complete"
607,"Bring food","2024-06-03 23:53:39.223","Cook helper-000001","","Bring food"
607,"Deliver to customer","2024-06-03 23:57:21.643","Waiter-000005","","Deliver to customer"
607,"EVENT 8 END","2024-06-03 23:58:46.007","","","EVENT 8 END"
610,"Take order","2024-05-31 18:30:00.000","Waiter-000004","","Take order"
610,"start","2024-05-31 18:30:00.000","","","start"
610,"Review order_Waiter-000003","2024-05-31 18:31:01.505","Waiter-000003","polluted Label(Activity)","Review order"
610,"prepare drinks","2024-05-31 18:31:27.761","Barman-000001","","prepare drinks"
610,"Bring drinks","2024-05-31 18:36:34.307","Barman-000002","","Bring drinks"
610,"Review drinks","2024-05-31 18:38:31.592","Waiter-000002","","Review drinks"
610,"Prepare main course","2024-06-01 01:24:15.456","Cook-000003","","Prepare main course"
610,"Signal food complete_Cook-000003","2024-06-04 00:43:24.724","Cook-000003","polluted Label(Activity)","Signal food complete"
610,"Bring food","2024-06-04 01:10:13.251","Cook helper-000003","","Bring food"
610,"Deliver to customer_Waiter-000003","2024-06-04 01:12:13.179","Waiter-000003","polluted Label(Activity)","Deliver to customer"
610,"EVENT 8 END_nan","2024-06-04 01:17:53.920","","polluted Label(Activity)","EVENT 8 END"
611,"Take order","2024-05-31 18:45:00.000","Waiter-000004","","Take order"
611,"start_nan","2024-05-31 18:45:00.000","","polluted Label(Activity)","start"
611,"Review order","2024-05-31 18:46:08.047","Waiter-000003","","Review order"
611,"prepare drinks_Barman-000003","2024-05-31 18:46:22.625","Barman-000003","polluted Label(Activity)","prepare drinks"
611,"Bring drinks","2024-05-31 18:49:28.114","Barman-000001","","Bring drinks"
611,"Review drinks","2024-05-31 18:51:02.667","Waiter-000005","","Review drinks"
611,"Prepare main course","2024-06-01 01:32:59.058","Cook-000001","","Prepare main course"
611,"Signal food complete","2024-06-04 00:54:07.941","Cook-000001","","Signal food complete"
611,"Bring food","2024-06-04 01:42:23.676","Cook helper-000001","","Bring food"
611,"Deliver to customer_Waiter-000002","2024-06-04 01:43:19.926","Waiter-000002","polluted Label(Activity)","Deliver to customer"
611,"EVENT 8 END","2024-06-04 01:44:27.127","","","EVENT 8 END"
612,"Take order","2024-05-31 19:00:00.000","Waiter-000004","","Take order"
612,"start","2024-05-31 19:00:00.000","","","start"
612,"Review order","2024-05-31 19:02:06.641","Waiter-000003","","Review order"
612,"Prepare starter","2024-05-31 19:02:23.101","Cook helper-000003","","Prepare starter"
612,"prepare drinks","2024-05-31 19:02:23.101","Barman-000002","","prepare drinks"
612,"Bring drinks","2024-05-31 19:03:49.160","Barman-000003","","Bring drinks"
612,"Review drinks","2024-05-31 19:03:51.836","Waiter-000001","","Review drinks"
612,"Signal food complete","2024-06-01 01:52:46.228","Cook-000003","","Signal food complete"
612,"Bring food","2024-06-03 18:12:15.456","Cook helper-000002","","Bring food"
612,"Deliver to customer_Waiter-000001","2024-06-03 18:16:28.169","Waiter-000001","polluted Label(Activity)","Deliver to customer"
612,"EVENT 8 END","2024-06-03 18:19:23.284","","","EVENT 8 END"
613,"Take order","2024-05-31 19:15:00.000","Waiter-000002","","Take order"
613,"start_nan","2024-05-31 19:15:00.000","","polluted Label(Activity)","start"
613,"Review order_Waiter-000001","2024-05-31 19:24:28.365","Waiter-000001","polluted Label(Activity)","Review order"
613,"prepare drinks","2024-05-31 19:25:15.434","Barman-000001","","prepare drinks"
613,"Bring drinks","2024-05-31 19:27:39.246","Barman-000002","","Bring drinks"
613,"Review drinks","2024-05-31 19:28:35.721","Waiter-000005","","Review drinks"
613,"Prepare main course","2024-06-03 18:05:55.202","Cook-000002","","Prepare main course"
613,"Signal food complete_Cook-000002","2024-06-04 01:18:14.395","Cook-000002","polluted Label(Activity)","Signal food complete"
613,"Bring food","2024-06-04 01:24:44.759","Cook helper-000003","","Bring food"
613,"Deliver to customer_Waiter-000003","2024-06-04 01:31:11.132","Waiter-000003","polluted Label(Activity)","Deliver to customer"
613,"EVENT 8 END","2024-06-04 01:31:53.364","","","EVENT 8 END"
614,"Take order","2024-05-31 19:30:00.000","Waiter-000004","","Take order"
614,"start","2024-05-31 19:30:00.000","","","start"
614,"Review order","2024-05-31 19:30:07.459","Waiter-000002","","Review order"
614,"prepare drinks_Barman-000003","2024-05-31 19:30:16.112","Barman-000003","polluted Label(Activity)","prepare drinks"
614,"Bring drinks","2024-05-31 19:37:03.465","Barman-000001","","Bring drinks"
614,"Review drinks","2024-05-31 19:42:45.475","Waiter-000003","","Review drinks"
614,"Prepare main course","2024-06-03 18:24:53.582","Cook-000002","","Prepare main course"
614,"Signal food complete","2024-06-04 01:24:34.396","Cook-000003","","Signal food complete"
614,"Bring food","2024-06-04 01:35:56.805","Cook helper-000002","","Bring food"
614,"Deliver to customer","2024-06-04 01:45:46.664","Waiter-000004","","Deliver to customer"
614,"EVENT 8 END_nan","2024-06-04 01:46:34.707","","polluted Label(Activity)","EVENT 8 END"
615,"Take order","2024-05-31 19:45:00.000","Waiter-000001","","Take order"
615,"start","2024-05-31 19:45:00.000","","","start"
615,"Review order","2024-05-31 19:54:41.364","Waiter-000004","","Review order"
615,"Prepare starter","2024-05-31 19:54:56.228","Cook helper-000003","","Prepare starter"
615,"prepare drinks_Barman-000002","2024-05-31 19:54:56.228","Barman-000002","polluted Label(Activity)","prepare drinks"
615,"Bring drinks_Barman-000003","2024-05-31 19:55:53.261","Barman-000003","polluted Label(Activity)","Bring drinks"
615,"Review drinks","2024-05-31 19:57:13.330","Waiter-000002","","Review drinks"
615,"Prepare main course","2024-06-03 18:43:31.256","Cook-000002","","Prepare main course"
615,"Signal food complete","2024-06-04 01:35:56.805","Cook-000003","","Signal food complete"
615,"Bring food","2024-06-04 01:48:23.669","Cook helper-000003","","Bring food"
615,"Deliver to customer_Waiter-000001","2024-06-04 01:55:29.165","Waiter-000001","polluted Label(Activity)","Deliver to customer"
615,"EVENT 8 END","2024-06-04 01:57:44.571","","","EVENT 8 END"
616,"Take order","2024-05-31 20:00:00.000","Waiter-000005","","Take order"
616,"start","2024-05-31 20:00:00.000","","","start"
616,"Review order","2024-05-31 20:01:13.434","Waiter-000003","","Review order"
616,"prepare drinks","2024-05-31 20:01:13.930","Barman-000001","","prepare drinks"
616,"Bring drinks","2024-05-31 20:15:01.237","Barman-000002","","Bring drinks"
616,"Review drinks","2024-05-31 20:17:39.519","Waiter-000001","","Review drinks"
616,"prepare drinks","2024-05-31 20:17:49.390","Barman-000003","","prepare drinks"
616,"Bring drinks_Barman-000001","2024-05-31 20:27:01.647","Barman-000001","polluted Label(Activity)","Bring drinks"
616,"Review drinks","2024-05-31 20:30:06.876","Waiter-000005","","Review drinks"
616,"prepare drinks","2024-05-31 20:31:45.167","Barman-000003","","prepare drinks"
616,"Bring drinks","2024-05-31 20:34:38.763","Barman-000001","","Bring drinks"
616,"Review drinks","2024-05-31 20:36:14.796","Waiter-000004","","Review drinks"
616,"prepare drinks","2024-05-31 20:36:56.232","Barman-000003","","prepare drinks"
616,"Bring drinks","2024-05-31 20:37:21.268","Barman-000001","","Bring drinks"
616,"Review drinks","2024-05-31 20:54:13.700","Waiter-000002","","Review drinks"
616,"Prepare main course","2024-06-03 18:54:07.546","Cook-000002","","Prepare main course"
616,"Signal food complete","2024-06-04 18:38:21.591","Cook-000003","","Signal food complete"
616,"Bring food","2024-06-04 18:39:07.645","Cook helper-000003","","Bring food"
616,"Deliver to customer","2024-06-04 19:05:43.428","Waiter-000005","","Deliver to customer"
616,"EVENT 8 END_nan","2024-06-04 19:08:08.737","","polluted Label(Activity)","EVENT 8 END"
617,"Take order","2024-05-31 20:15:00.000","Waiter-000002","","Take order"
617,"start","2024-05-31 20:15:00.000","","","start"
617,"Review order_Waiter-000005","2024-05-31 20:15:00.610","Waiter-000005","polluted Label(Activity)","Review order"
617,"Prepare starter_Cook helper-000003","2024-05-31 20:15:53.345","Cook helper-000003","polluted Label(Activity)","Prepare starter"
617,"prepare drinks","2024-05-31 20:15:53.345","Barman-000003","","prepare drinks"
617,"Bring drinks_Barman-000001","2024-05-31 20:15:56.137","Barman-000001","polluted Label(Activity)","Bring drinks"
617,"Review drinks","2024-05-31 20:17:08.301","Waiter-000003","","Review drinks"
617,"prepare drinks","2024-05-31 20:19:01.915","Barman-000001","","prepare drinks"
617,"Bring drinks","2024-05-31 20:22:18.769","Barman-000002","","Bring drinks"
617,"Review drinks","2024-05-31 20:22:52.319","Waiter-000004","","Review drinks"
617,"Prepare main course","2024-06-03 19:53:38.854","Cook-000002","","Prepare main course"
617,"Signal food complete","2024-06-04 18:39:07.645","Cook-000003","","Signal food complete"
617,"Bring food","2024-06-04 19:03:03.284","Cook helper-000002","","Bring food"
617,"Deliver to customer","2024-06-04 19:14:41.313","Waiter-000003","","Deliver to customer"
617,"EVENT 8 END","2024-06-04 19:14:48.883","","","EVENT 8 END"
618,"Take order","2024-05-31 20:30:00.000","Waiter-000002","","Take order"
618,"start","2024-05-31 20:30:00.000","","","start"
618,"Review order","2024-05-31 20:30:07.079","Waiter-000001","","Review order"
618,"prepare drinks","2024-05-31 20:31:23.500","Barman-000002","","prepare drinks"
618,"Bring drinks","2024-05-31 20:32:12.275","Barman-000001","","Bring drinks"
618,"Review drinks","2024-05-31 20:32:29.168","Waiter-000003","","Review drinks"
618,"prepare drinks","2024-05-31 20:32:39.522","Barman-000002","","prepare drinks"
618,"Bring drinks","2024-05-31 20:41:17.809","Barman-000003","","Bring drinks"
618,"Review drinks","2024-05-31 20:42:18.093","Waiter-000002","","Review drinks"
618,"Prepare main course","2024-06-03 19:55:17.523","Cook-000002","","Prepare main course"
618,"Signal food complete_Cook-000001","2024-06-04 18:55:55.461","Cook-000001","polluted Label(Activity)","Signal food complete"
618,"Bring food","2024-06-04 19:06:59.720","Cook helper-000001","","Bring food"
618,"Deliver to customer","2024-06-04 19:23:46.143","Waiter-000004","","Deliver to customer"
618,"EVENT 8 END","2024-06-04 19:24:05.895","","","EVENT 8 END"
619,"Take order","2024-05-31 20:45:00.000","Waiter-000005","","Take order"
619,"start_nan","2024-05-31 20:45:00.000","","polluted Label(Activity)","start"
619,"Review order_Waiter-000003","2024-05-31 20:45:17.592","Waiter-000003","polluted Label(Activity)","Review order"
619,"prepare drinks","2024-05-31 20:46:11.370","Barman-000002","","prepare drinks"
619,"Bring drinks","2024-05-31 20:49:11.169","Barman-000003","","Bring drinks"
619,"Review drinks_Waiter-000004","2024-05-31 20:51:39.213","Waiter-000004","polluted Label(Activity)","Review drinks"
619,"Prepare main course","2024-06-03 20:21:39.343","Cook-000003","","Prepare main course"
619,"Signal food complete","2024-06-04 19:03:03.284","Cook-000003","","Signal food complete"
619,"Bring food_Cook helper-000001","2024-06-04 19:50:45.860","Cook helper-000001","polluted Label(Activity)","Bring food"
619,"Deliver to customer_Waiter-000004","2024-06-04 19:55:36.582","Waiter-000004","polluted Label(Activity)","Deliver to customer"
619,"EVENT 8 END","2024-06-04 19:58:52.199","","","EVENT 8 END"
620,"Take order","2024-05-31 21:00:00.000","Waiter-000005","","Take order"
620,"start","2024-05-31 21:00:00.000","","","start"
620,"Review order_Waiter-000001","2024-05-31 21:06:37.027","Waiter-000001","polluted Label(Activity)","Review order"
620,"prepare drinks_Barman-000002","2024-05-31 21:06:53.367","Barman-000002","polluted Label(Activity)","prepare drinks"
620,"Bring drinks","2024-05-31 21:14:42.648","Barman-000003","","Bring drinks"
620,"Review drinks","2024-05-31 21:18:24.227","Waiter-000003","","Review drinks"
620,"prepare drinks","2024-05-31 21:18:33.622","Barman-000001","","prepare drinks"
620,"Bring drinks_Barman-000002","2024-05-31 21:20:39.192","Barman-000002","polluted Label(Activity)","Bring drinks"
620,"Review drinks","2024-05-31 21:44:12.457","Waiter-000005","","Review drinks"
620,"prepare drinks","2024-05-31 21:44:20.673","Barman-000001","","prepare drinks"
620,"Bring drinks","2024-05-31 21:47:36.392","Barman-000003","","Bring drinks"
620,"Review drinks","2024-05-31 21:48:41.899","Waiter-000003","","Review drinks"
620,"Prepare main course","2024-06-03 20:47:12.626","Cook-000003","","Prepare main course"
620,"Signal food complete","2024-06-04 19:16:36.320","Cook-000001","","Signal food complete"
620,"Bring food","2024-06-04 19:33:02.647","Cook helper-000002","","Bring food"
620,"Deliver to customer","2024-06-04 19:33:56.563","Waiter-000003","","Deliver to customer"
620,"EVENT 8 END","2024-06-04 19:36:35.878","","","EVENT 8 END"
621,"Take order_Waiter-000004","2024-05-31 21:15:00.000","Waiter-000004","polluted Label(Activity)","Take order"
621,"start","2024-05-31 21:15:00.000","","","start"
621,"Review order_Waiter-000002","2024-05-31 21:16:27.799","Waiter-000002","polluted Label(Activity)","Review order"
621,"prepare drinks","2024-05-31 21:16:40.172","Barman-000001","","prepare drinks"
621,"Bring drinks","2024-05-31 21:17:30.393","Barman-000002","","Bring drinks"
621,"Review drinks","2024-05-31 21:17:56.406","Waiter-000005","","Review drinks"
621,"Prepare main course","2024-06-03 21:02:20.924","Cook-000003","","Prepare main course"
621,"Signal food complete_Cook-000002","2024-06-04 19:49:23.910","Cook-000002","polluted Label(Activity)","Signal food complete"
621,"Bring food","2024-06-04 19:52:53.645","Cook helper-000002","","Bring food"
621,"Deliver to customer","2024-06-04 19:53:21.350","Waiter-000003","","Deliver to customer"
621,"EVENT 8 END","2024-06-04 19:53:26.266","","","EVENT 8 END"
622,"Take order","2024-05-31 21:30:00.000","Waiter-000001","","Take order"
622,"start","2024-05-31 21:30:00.000","","","start"
622,"Review order","2024-05-31 21:30:32.050","Waiter-000004","","Review order"
622,"prepare drinks","2024-05-31 21:32:13.781","Barman-000003","","prepare drinks"
622,"Bring drinks","2024-05-31 21:37:52.370","Barman-000001","","Bring drinks"
622,"Review drinks","2024-05-31 21:37:57.015","Waiter-000003","","Review drinks"
622,"prepare drinks","2024-05-31 21:38:03.832","Barman-000003","","prepare drinks"
622,"Bring drinks","2024-05-31 21:46:20.266","Barman-000002","","Bring drinks"
622,"Review drinks_Waiter-000004","2024-05-31 22:00:05.479","Waiter-000004","polluted Label(Activity)","Review drinks"
622,"Prepare main course_Cook-000001","2024-06-03 21:21:09.916","Cook-000001","polluted Label(Activity)","Prepare main course"
622,"Signal food complete","2024-06-04 19:50:45.860","Cook-000003","","Signal food complete"
622,"Bring food","2024-06-04 20:59:32.944","Cook helper-000003","","Bring food"
622,"Deliver to customer","2024-06-04 21:02:18.575","Waiter-000001","","Deliver to customer"
622,"EVENT 8 END_nan","2024-06-04 21:06:38.981","","polluted Label(Activity)","EVENT 8 END"
624,"Take order_Waiter-000003","2024-05-31 22:00:00.000","Waiter-000003","polluted Label(Activity)","Take order"
